GeneID,log2FC,p_value
107985721,-0.5225742202006627,0.003093727354963479
107984841,-0.5431447274262915,0.02519029348288344
107984847,-0.7718729003097984,0.004722000559110264
107984849,-0.6822996736763787,0.006046673926655187
109623456,-0.6526376171993187,0.002211046289678254
107984868,0.6543658693116958,0.0037251472715835476
219293,0.6419794905826759,0.0018754800498384456
100287898,-0.5703090610686967,0.011237140050764212
105378606,1.0375996722193852,0.002569569079054637
107984909,1.087135669975021,0.00015873948455744774
105378605,0.7636708482630747,0.008881350730208182
107984910,0.6344253474797346,0.013215436630936377
105376687,-0.8033725088281822,0.017177855461836228
100506022,-0.5586704155258388,0.010493851797284593
100873935,-0.506316036878681,0.034377135464389676
105376740,-0.6649209593559704,0.005707529990722281
102466982,0.5215040151701769,0.013832868853950265
7133,0.5936671680554628,0.017510060699254933
149563,0.6445958491999519,0.0020358333454743257
1969,0.9794364458566172,3.579082305535532e-05
128272,0.6460408298853606,0.0024676740415205387
101927876,-0.8740093528178337,0.00972548583425711
644068,0.5304355844171313,0.026294671700827058
978,0.8321235463324843,0.0035891587730249525
3399,0.5747289903331545,0.018792312540561726
864,0.8775440861205217,0.0012454469522143238
79927,0.6312132508397896,0.00934822068265381
2268,0.6470894892432169,0.0026304072413684087
64129,0.7315459823741453,0.0017894593518645613
84734,0.8903702793337223,0.0007705226449798165
3932,0.6005001415023585,0.03775446827119355
84970,-0.5748532960358941,0.011850355272754484
2701,1.1479910237229394,0.00025812404203025513
105378644,0.8062185146261678,0.004365040546285749
100861513,-0.5651955076684505,0.03595490577995661
105378646,-0.5379271388173342,0.0091531225111519
80149,0.6690924809978185,0.010069575366932787
643314,-0.8907473974939624,0.0008504579914953899
26508,0.7654249475555837,0.004442980575967161
339539,-0.6898609831766669,0.004179275176285696
94163,0.5940749703327759,0.0039260425588851094
266675,-0.6160039483472071,0.02021478327511522
100130197,-0.5424435266075829,0.017534227956511616
1580,0.8138822293947947,0.02284179051901581
1579,-0.7925892110419022,0.004726612785038492
6886,0.5507059215542434,0.005236618919067257
84793,0.8168847499947032,0.009124567285790678
105378715,-0.7315607417947325,0.012042910583640523
5865,-0.6633310316273864,0.03954674983235813
127435,0.5683355174938987,0.012650200959737849
6512,1.3402316632410631,0.0009057068033803468
105378732,-0.8488482998462326,0.009455490447194351
163747,-0.9095819697808798,0.0015759510107805675
199964,-0.7186955528704786,0.010646619512753818
100507634,-0.5237055868191622,0.009815417585209367
112267900,-0.6482556384341143,0.03018037866379155
79469,-0.9241893951802211,0.008682005804460016
101927084,-0.5581771259027573,0.020709097036299712
100422871,-0.7211549618404265,0.014864181940654727
6121,-0.8510072845127459,0.03669988863991558
102724548,-0.8499149879801795,0.0004987449787958331
100132618,-0.5428781266481941,0.017513433956477198
105378796,-0.6680860885767665,0.02004976967048199
101927320,-1.0795239519172148,0.00785755008279241
1744,-0.9154491496044388,0.0019513564782437307
64123,0.5752262804827168,0.015018124576401426
255231,-0.7114616816894501,0.016463745092166596
101927952,-0.9653139963283328,0.0028568604443055838
105378863,-0.907437020759347,0.002165981468842091
101928098,0.5620592411116208,0.025483357564664275
648740,-0.6695179457176792,0.003073311888975246
105378892,-0.5729360589014473,0.012607459097902488
83873,-0.8861860557843277,0.0018326243160391384
1435,0.629623537910863,0.007761276596421867
105378897,-1.0179647487931591,0.027017488551128913
101928995,-0.7528855732944422,0.0025213850984830205
101928977,-0.6939437043973169,0.0024997087038643867
112268235,0.6500423466464147,0.01012848765271811
105378924,-0.5457828617314904,0.04772156802177049
54855,0.5608216578466978,0.010693418093067154
6913,0.8200452384749326,0.008962620271890999
107985523,-0.6221941806885356,0.004123555088854746
100873165,-0.6750448410663052,0.004495748067536108
647121,-0.6950120747927224,0.002981281547787386
105371172,-0.5282587021734826,0.02256409280467611
105371217,-0.6428651617531613,0.005784444320671681
107985595,-0.5242255989011578,0.02147004312028427
105371312,-0.5544361443272798,0.018104881812619288
8515,0.8258434363594249,0.0004577954090972442
101928979,-0.6996029666781345,0.001627017507866967
100996756,0.825868684087447,0.0035753912206113805
105371427,-0.5347607560416128,0.0010465481315819905
149428,0.5597997116972344,0.002758995794865426
6281,0.5834141523722112,0.024654763102419475
6282,0.6839588698306844,0.014819220401715487
388697,-0.9534199931333283,0.0058142129103821525
6706,-0.6066665688461723,0.032509604073294
6283,1.5154124711612877,0.002251078701158351
6278,0.7372595785606562,0.0062994976057326735
6275,0.9374662232949937,0.0030296606734620565
5872,0.5599072904235367,0.004292598125609323
91181,0.6459610183496434,0.003350994854610505
126668,0.5486822439638219,0.013630811632123012
693140,-0.5625326306746388,0.027147973012870273
375033,0.8468007099039987,9.71819991127734e-05
768220,0.7173158246829512,0.0015198628482738549
1401,0.5982411807616536,0.022187508903671844
8407,0.5150404970345761,0.023997320098224705
100287049,-0.5953960465432404,0.007012854406709909
3310,1.4955629304394709,0.003186667629867139
3311,1.254961519567349,0.0032366456383700476
2215,0.74524010518852,0.041038462026152175
2213,0.8091571015100625,0.04417003374819575
25903,0.5483337536363928,0.02295895506500733
284680,-0.8565655966088741,0.023870223328349205
101928512,-0.5336354311460552,0.012103482180775893
2328,0.9911014298001621,9.726068193985501e-05
2326,0.6941458431316905,0.020201695302488953
462,0.9649151337054178,0.0004807894739026374
107985230,0.5114727645734518,0.04227042708545557
85397,-0.885799003660547,0.018763724977768025
5132,-0.5599199824528869,0.03636789645097305
100616345,0.5110175817305915,0.010648433540630541
3075,0.6452208114185609,0.03631233775786419
10878,0.5874249480924738,0.032354949069413254
3078,0.6369505072826254,0.02232999962552601
102466724,-0.6532914007562048,0.0018265056846850254
730227,-0.6767019575476321,0.016099681272998573
5549,0.8627741635621131,0.0004691254500240989
127845,-0.6129444112350022,0.01994630264723199
93273,-0.5736333046396473,0.038015053550811036
9214,0.5261295527246097,0.02605028897724216
407026,0.5861164456634258,0.010343360818299317
407025,0.5862148560594069,0.02683171530674193
107985254,-0.8709365518264878,0.00798858329567205
105372891,-0.7643840878597066,0.007690458964596494
50486,1.150025909000239,2.5917147769428285e-05
105748977,1.1058119392145578,0.0029597362696030293
101929565,0.5933752503660594,0.022667890773603948
100505832,-0.5070958908246483,0.010704356298079419
103611157,0.5161140526493515,0.03205585520499746
105373475,-0.5936005170341296,0.007273034447557942
6791,0.6406025003847993,0.007609396533001089
105372956,-0.650412254266417,0.0022349759516690757
102724046,1.3436108643282783,0.0019188991333497292
107985323,1.1325126111328148,0.005982969665618938
7100,0.8262811882281547,0.0008131205528174284
105373106,-0.5291808035612235,0.039778779981292
105373116,0.5541346772108589,0.04480813802724956
105379282,-0.5824584153134484,0.012097928550335566
105373122,-0.5943782007246878,0.04004367937669846
105373289,-0.8065657291503445,0.010903320198653001
100506571,-0.5261057843129877,0.0165793611007103
105373159,-0.5579947162134617,0.01652007417752278
440730,-0.5228199897012757,0.013366691349613675
645339,0.6885626785556502,0.0012165703951428498
105373196,0.5116560700483658,0.021516456386404665
54627,-0.6661998790859593,0.02423724555056474
6894,-0.7922598567860248,0.00173236116237996
101927851,0.7801556951953902,0.007106092977503623
4811,0.5617675469783858,0.02475332301066691
100287902,-0.5705177510413058,0.02766713867647402
4548,-0.5084500604538835,0.0035908710421794234
105373225,0.9842809973930997,0.0014213030508565046
107985599,-0.7669881401235843,0.000906207189362716
255654,0.7551527766794937,0.0024401526840815953
26245,-0.6935212843746886,0.00734770152025136
105373277,-0.7704645714771883,0.02703548447306642
105379523,-0.5775218319792901,0.03891685197501144
730811,-0.8088177914535235,0.014387784117979098
105373390,-0.8132070692034494,0.03483480340175147
728597,0.8075065859818054,0.010558278920488424
107985847,-1.1963389002339797,0.002246101610796159
105373406,-0.84332070893289,0.01924637785964174
101929715,-0.7045270996914184,0.0014403350513440562
104797537,-0.7384585544054303,0.016088438164229377
102723401,0.7088323123394296,0.0038431418684122484
150946,0.5089027711299181,0.011832335873904155
84226,-0.6662626918185399,0.006545847550875702
100302650,0.6515450505696503,0.005097984349876593
285045,-0.5868200095948737,0.04717112487299017
728730,-0.5166180160746485,0.041901789875423735
101929667,0.5345352604940623,0.047983312667356934
101929700,-0.6372408431363396,0.005015971898992466
105374506,-0.6387401408166347,0.024735574196458453
112268413,-0.5513664774498763,0.030592353681068322
105374584,-0.6276143566403363,0.0031687942595144073
107985880,-0.7188310669112357,0.009456162014007763
618,0.6780429154565049,0.018877752794120246
388951,-0.6003027331270903,0.035655755271760924
107984043,-0.6338110198625957,0.01890367402499674
105374771,-0.5391534153918833,0.015825900146127597
105374789,-0.9253847473307859,0.0008629075148542219
165530,-1.0522555387358608,0.0020979548063688744
6697,0.7284519169778463,0.00015842060052630077
100189589,-0.7565279221887344,0.0031547905421704806
85474,0.7345344694997489,0.012454525993655988
151534,0.9351458488857407,0.0002826988134890104
105374808,-0.9674970423211189,0.0018792408764303132
83439,0.5269569828764897,0.003853129831080114
105374842,0.7360777180138423,0.01903987014756311
84913,0.7138476559447753,0.004028981333678738
692225,-0.7048060133078065,0.005990657521112408
105374845,-0.653808497153975,0.0354420322522832
107985772,-0.5702894467925358,0.01172919630014314
102724642,-0.5067670693840833,0.015866242317444133
105377635,-0.7455670344354166,0.008183597451063078
2168,-0.8297660139838317,0.0165623831622294
101928347,-0.5316503801470325,0.008309140403127272
101928403,-0.6592822339300763,0.0017705257231322347
102724805,-0.5536550045634541,0.029685111965128536
107985798,-0.5773804445332467,0.0003158270160901743
100509620,-0.5767221473091446,0.038072069277540664
729171,-0.5262712087357335,0.02541817038943639
400986,-0.6497086317536951,0.009490002182113096
10865,0.6110819757650923,0.0016471464440449475
375248,-0.5003408912789649,0.010296026454771054
57730,-0.513115267961604,0.011936038327077006
105373504,-0.5656417363128386,0.008693191488462012
731220,-0.7839120248247875,0.015137915134576112
100506328,0.5946671497305491,0.004572829059485935
7850,1.0322311784637588,0.014524075702952404
9173,1.7935432479258884,0.023657904049641357
8809,0.9203477152775292,0.04668947354154108
100506421,0.5546550998458191,0.0009555124241928725
11250,-0.63939715904701,0.0391734418949078
105373585,0.6343228992161658,0.032061206646820176
100151683,0.7172011455191232,0.005222021156911694
2995,0.5719451444500105,0.00426030076005348
389033,-0.7689095922348614,0.02971945953325823
100131320,-0.6128131876274976,0.02343693746859315
100616378,-0.5421969308460777,0.03839667032757277
101928067,-0.8032378517962884,0.03167192479036462
130013,-0.5012668930518163,0.006240009654356451
112268426,0.9333086286034051,0.0004705443598831685
7852,0.7959806312038991,0.0008131741924647157
105373656,0.5042624014162769,0.0013501795865667665
9595,0.7962668048672183,0.011019431493967972
554201,-0.7137481393074845,0.0015199820080915485
105373722,-0.9373643105119436,0.023885885131436527
101929532,0.5141470970555755,0.03119833285978623
100506124,-0.5633914569832941,0.015597959207466892
2571,-0.7764414836952227,0.031196041272247534
107985830,-0.5031763236458947,0.024540903818987204
101929963,-0.5129879712059164,0.020095189428980486
107985784,-0.6724099649722435,0.0069618279751404825
151112,-0.6598339618797606,0.023449596642983735
7035,0.7303742040646215,0.01044629654012361
105373802,-0.569275894584254,0.006567775485463404
106635540,0.5955646149957872,0.00715583823370376
105373828,-0.9516903212365837,2.6537745572027155e-05
101927687,0.5337380965159464,0.03289615366540687
101927960,-0.5652581226233082,0.046028545941272064
102724820,-0.7987165975072608,0.006988033425011547
102725082,0.6848541345638814,0.013681527452373004
107985980,0.6481349261566436,0.01617561192117543
101928156,0.9091971568113157,0.0002733356021347373
101928278,-0.7416555726090257,0.004844554897737776
105373877,-0.7003587730949836,0.00754666791405653
3579,0.7489933352461065,0.018903083772696724
3577,1.0456441842565576,0.0029606719883483014
7475,0.8970959287831137,0.0029129181928875696
151295,0.6701742393741688,0.007210461009542264
80086,-0.6579712516570346,0.034374055082471766
105373883,0.733050445449769,0.005941063716916855
107985989,-0.6830711170009516,0.04560195814635373
5077,-0.8223532782143549,0.005808241512471894
116255,-0.5499066299096109,0.02917878107600957
23704,1.3310038511735236,0.0001322096407028724
79843,0.6224525154539302,0.028323414243350324
56918,1.092962758748479,0.0009913366365923333
729968,0.7976995661603565,0.008744518853618972
80704,0.5451051215405327,0.008951382837199621
80309,-0.6631269245489602,0.046809992864709056
151475,0.6761570705176445,0.018478814239077164
151477,-0.5898239379205554,0.0016335989030088448
347694,0.5988857447708493,0.03455212526835771
105373943,1.0621966859086163,0.018243638058783013
79083,1.0506038639741244,0.0026554980807131693
112268434,-0.5488015240380195,0.04029065410166282
150935,-0.651555654376136,0.016100087944164933
150677,0.7202307599121642,0.013739409847946218
406941,-0.6196783225120224,0.040452152385249227
375318,-0.6154846555760176,0.009239326450484368
107985788,-0.8418100696354949,1.7488482915703553e-05
105373975,0.522307306064997,0.014150921415854705
64090,-0.5628724669666489,0.032467999106418864
115795,-0.5390521470215051,0.0070356959129003315
100422933,-0.7342646362879042,0.027307041249381877
102723663,0.8216969774089138,0.0022605962943544966
107986064,-1.1857153040912247,9.07193919812662e-05
105376982,-0.6100673398243415,0.02159059549854955
151651,-0.5890424309819684,0.011766895790855634
151648,0.9709743449746266,0.0011457455245266928
100873979,0.5654124085513725,0.030894286967052972
9881,-0.6560202874377623,0.022240150485347443
105377033,0.5864134710579156,0.021512549817415405
11280,-0.5814163791690383,0.0033316334414459437
165904,-0.6751465608881597,0.04219095536563178
406929,-0.5799466921016803,0.02539300704106893
105377056,-0.5968776215129874,0.008117426349597199
105377063,0.8251724938288287,0.00037989040072451284
9034,0.6526736929405494,0.002431128607689684
339906,0.8040354782197936,0.003367142621147157
5745,0.6839059481134875,0.00020781787127602657
646424,0.80391746392467,0.008982918476911307
100616112,-0.5843519925407321,0.014680858452676
3913,0.54229377230841,0.006397256486103332
102724438,-0.7193386061168181,0.0028650386689618836
100775107,-0.7191514534677896,0.010647175539260636
6405,0.7969440918010031,0.0010302206679630745
107986085,0.6968228826391156,0.000988556761685877
100616138,-0.6956617301771801,0.0031807836925167206
51533,-0.6903985017852401,0.0007297188023763236
23166,0.5826468593894933,0.04441781247994405
100873993,-0.5308463729866384,0.016965666553866686
107986087,-0.7496111991163048,0.009920232023227811
100874039,-0.6022219212734539,0.005043629827245894
100874243,-0.8184581794274282,0.008970827372382218
201617,-0.6444794406594259,0.02066189016436472
105377161,-0.7279912812796387,0.003338631463447709
112268455,-0.6400724592645642,0.01517720651034438
105374010,-0.6372535929188146,0.010930713288062777
55076,0.5493580734189605,0.030876973674632692
105374024,0.7840776053742822,0.0029973011525800037
11148,-0.5268673836203703,0.048145310321052674
57650,-0.746329480659008,0.013932278327591993
151760,-0.7531623718859823,0.006630103814046585
257068,-0.8982008205224057,0.043283212694615776
112268447,-0.5117801828219974,0.03944415755583921
100506621,-0.5015388767435223,0.04351254681301454
54847,-0.520397663315677,0.04513923250718023
1814,-0.639573384462419,0.04627727101910987
105374051,-0.5907306935718698,0.04005382644645494
51365,1.1643526764211733,0.0020521391513321214
152015,-0.5309062064057342,0.023264457283966408
28999,0.531452892276592,0.009164918731828961
101927167,0.6247447699358037,0.007125951281849167
105374102,-0.5107109955698386,0.025780417046861362
729375,-0.7749388795182064,0.00896504465893758
105374104,-0.7448313609332535,0.006222601007090625
107986025,-0.8500875313390952,0.0007179292560151924
105374110,-0.9636862045418195,3.0579090498175726e-05
8419,0.6415559232798778,0.012172560241941794
102724019,-0.6729289404163556,0.007073200121062538
105374127,0.7130424517974108,0.015825722991446262
105374140,-0.7985290189959211,0.00539956550093959
1360,-0.7448034711931308,0.04512150271437832
116441,0.58498314246678,0.004073639875713928
4071,0.9303970456221524,0.0009097739515493759
9934,0.5308113072348837,0.021074201357989427
105374164,-0.52178100889983,0.026571874556461626
105374165,0.6220347166232307,0.013755017942991523
105374167,-0.5701523229747609,0.017028312533264253
105374187,-0.5054263929050631,0.03108328546208901
6476,-0.5608755675523871,0.014875419848768986
103695433,0.5681364617655662,0.00670138960111933
93556,-0.6660417200307185,0.03225224047194801
6514,-0.576629693782496,0.0018614841223225478
105374244,0.5270201485356946,0.030066589584159798
27074,0.6543834025058275,0.018179803513852365
105374253,-0.7244468483399413,0.003135837927829849
109617006,-0.6903284916992445,0.0037429107108739993
401106,-0.8555839307770059,0.01544166166576791
101410543,0.690458121501357,0.021571734526056315
107984010,1.2661725830360646,6.742165932894888e-06
107986175,-0.7535311301319325,0.006765834361777682
100873947,-0.947990199578201,0.0017755933323797025
79963,-0.5830485658558828,0.01866429291863795
105374341,-0.5212809762060036,0.030678928029540673
10417,-0.6446866920724545,0.04847336006218818
79155,0.528106608748276,0.002612210692875096
4487,0.7675291923868173,0.0009683043720260658
54360,0.5239147971502547,0.03647932588872402
132884,0.8368762407767676,0.0007058021767283314
339988,-0.5275279060495572,0.032778505262365955
6286,1.0503867084795213,0.001374671256117819
105378240,-0.5502642016811192,0.015389088075704539
54436,0.6733791006554828,0.005038824730106613
105374376,-0.5867328187339799,0.022713933507513297
152992,-0.6811740096013263,0.0008870033921068973
100287178,-0.5178599798835504,0.006801408465266146
105374496,-0.7312668403622311,0.025607328418097552
105374516,-0.5576537806334365,0.045228583214289096
112268323,-0.6788417597728418,0.02587471894942284
105374524,-0.8091899952413064,0.04932024872003501
693158,-0.517068467563135,0.036227605656939374
886,-0.8155814402684878,0.005815116282307305
105374397,0.6077513750734442,0.003171650835204867
10744,0.5407499061553129,0.030388821502483204
105374411,-0.7821280398042383,0.015450188843590167
344967,-0.5673992788378075,0.00956275789321497
54502,0.6666058964312587,0.04384079560756328
101410542,-0.6479211619101535,0.03497564720206829
105374421,-0.6633260527189924,0.0035519076751169554
152573,0.9558152740672474,0.0008469221106140994
105374438,0.6279754916767044,0.016297507852656858
105374443,0.6094636866548702,0.010171870759937309
643783,-0.7099670875056985,0.012554627273478303
9407,-0.6708860549025193,0.0015337499744950218
7367,0.694142513996103,0.021783277354233577
213,-0.7298095822197093,0.006053898676155068
3576,1.6398844691970509,0.0007639006419964525
6372,0.9580654664573335,0.0005952492279075497
2919,1.6564329182110225,0.0004683015826294914
5473,0.8539257826926687,0.006169952173603039
2921,0.8940318989747609,0.006982305452425598
2920,0.8200080018316385,0.04788337880687088
255324,0.5479654762924999,0.015228871927652479
107986289,-0.647534562931123,0.015601673157874666
100506253,0.6673659275979066,0.0010569242661753301
105377294,-0.5173617360872207,0.02342309994177038
100505875,0.7208056304676083,0.021077103413002965
105377321,-0.6719132521662114,0.015589176854202021
22915,0.8943394005731307,0.03488217956824257
125,1.3516405224314312,0.0017520495269093246
126,0.6506269925528436,0.024353049709981978
115265,0.6859714819049456,0.009205799290015765
101929468,-0.7727867634853007,0.0025443808847558226
105377358,-0.50001268878455,0.04282511617956367
84570,-0.6659219507294454,0.031928407019168756
645078,-0.9777687552652398,0.0004163640260141996
3426,0.6639651487174518,0.03368125148355524
105377373,-0.5263919518814593,0.022637755007432803
102723914,-0.5298223311639376,0.01757502477704658
645455,-0.5936853222099074,0.022366613395763357
107983979,-0.5607213987915962,0.013507070915079503
105377399,-0.5490790777637136,0.01876798208716374
10733,-0.5378903263862629,0.02603860663840291
54510,0.5040829766451926,0.02962571351316012
105377443,1.0443383694904727,7.617508000470869e-05
105379412,-0.5746089741513889,0.0036045482253894614
441046,-0.7657595480393344,0.022275921614205534
105377486,-0.651694136665814,0.03488414774311031
102191832,-0.8281974321812129,0.019676883982615034
105377508,-0.5137305243354282,0.01567239017757906
56884,-0.7564580718269553,0.03614116444737908
152641,-0.6545473389429364,0.013757776979981805
105377585,-0.7908575589360529,0.012028306646199798
448831,-0.6023932565142012,0.01497389101105758
10723,0.5370995906175651,0.0016687418751055256
105374612,0.5532125262629792,0.02652249443091056
109729133,-0.819536003360215,0.0010768392461599214
101929261,0.8394258954801659,0.003528244456236956
105374651,-0.5651325855359337,0.02793638408536904
113218502,-0.5796050766952803,0.03999488042082894
105374654,-0.5036129118174615,0.02892796655498018
105379640,-0.6401076779630919,0.011783601978306175
401176,-0.5677442602493783,0.048786835999668085
51289,-0.5718396484541457,0.03698397404378189
3575,0.5762397500431828,0.04302001603986754
202151,0.6710898983409059,0.01312875654626754
107986413,-1.1652330903690258,0.006668891958068415
105374728,-0.5454800939365045,0.03432631860598988
730,0.8769631959393047,0.02459667015847943
389289,0.5046446006175334,0.01530382644922917
105378968,-0.5854358793602743,0.013125732417047932
3001,-0.6120437314879072,0.02084205910796035
493869,0.777499506191953,0.022110242988824344
102467147,-0.8603439690585177,0.003393781518104059
100132916,0.6726711105893006,0.022549242896904013
4064,0.7927982773195712,0.012621551740794011
2297,1.052650568981072,0.0002963323985984345
441087,-0.6150994451491469,0.016111948384502212
105379042,-0.5234059222396807,0.016447555703362406
102546175,1.0031970376047301,0.0017196304527605148
105379051,-0.6264712234311615,0.02579008709823733
407047,-0.6157257465497752,0.014274099003572823
107984114,0.7496010239550701,0.00688761530780759
100133050,-0.680555907765253,0.007205473199291566
285638,0.5883628488239085,0.013383718750663848
85480,0.67686027631306,0.03207408641950041
102467214,0.5419018917705039,0.042878994701287886
105379127,0.65069093745335,0.03370950976029881
105379132,-0.5203021930013465,0.001071308918188135
105379133,-0.5589401405639385,0.029829574241071098
107986444,0.5929168369341054,0.010967220153919302
105379154,-0.7458056577710415,0.005200656487544863
389320,0.7452005327693314,0.0046198005199216165
102723638,-0.5943581231633217,0.042473773986227016
103689846,-0.9374998360208853,0.0011951616695148948
100127206,0.5915608226827478,0.01015507570141845
105379171,-0.6119835062020126,0.028840358176861102
728637,0.5496930710057084,0.016546729242574502
100861518,0.6474463423168615,0.0005846766239166571
3567,-0.718085347791096,0.005634323792669488
105379181,-0.7572104281542211,0.030489780348018934
107986450,0.8337577595657519,0.0004323844568266605
153328,0.6252526111301329,0.006817072596907989
107986453,0.633847612093474,0.031071306102206014
100130172,-0.5053699240493499,0.031443363821118994
7478,-0.6203259499979197,0.04247236770217852
105379195,0.5699869188227225,0.029590266437755943
724102,-0.5281220208069612,0.007476723384224483
51237,0.50405724005229,0.028155528597931183
112267934,-0.7233078204111081,0.015439824297632385
56134,-0.6159559174063123,0.022899668133623322
105378199,-0.7537882998277925,0.002404778509584083
729080,-0.6990297245408357,0.005044160330952563
101926975,-0.621709160041132,0.04940466883747344
11005,-0.6018260579882346,0.019572489432890038
3360,-0.9476873106911103,0.012126075835260769
255187,-0.9604903534439215,0.002040517001869919
78991,-0.6248021809595592,0.008760836448727905
27190,0.6420978648314948,0.009896355817122095
5159,0.5161887381646242,0.007060333105059822
105378228,1.1376749479714245,2.3828351640951933e-06
107986463,0.7408804304000038,0.0027755984437642595
112267936,-0.6500189175721922,0.009325457595476807
23120,-0.5477183505473331,0.011353578394392022
2559,-1.1129428961406926,0.010772110941667863
102546299,-0.5580802197018173,0.012353997308678904
8614,0.5798100666614721,0.029062141836843428
102724551,-0.6129642522013256,0.022832248687552504
105377739,-0.9444841986854158,0.004106298683605493
107986484,0.5172094149698628,0.014143244434345236
105377743,-0.9930535993333622,0.0033575270967444756
202134,-0.7306693991295692,0.03866745980582505
112267951,-0.709519466318481,0.014311215486538098
107986492,-0.7393933404564903,0.010385788809607086
285676,-0.5455252184410009,0.008002388864824
102725231,-0.5408869532220186,0.03913157388671938
2324,0.5492493118664648,0.002921293867181553
105377766,-0.6044799897050503,0.045791204770425455
79908,0.7465715558352009,0.005829673594450187
105377771,-0.6449803092998723,0.009052816497785308
107986495,-0.6353820128475602,0.028236842901992784
106144586,0.5930484481128602,0.02446387579426503
2296,0.8265102802466329,0.002123216166728207
221749,0.5640576249568525,0.008887048601807255
648791,0.5038570293657543,0.01971473733088742
101928004,0.5668178412922913,0.04976998852443902
101928076,0.9612060319759184,0.0022684610682244368
100130275,0.6089759044529555,0.022215266903894217
107986567,-0.7119685776740456,0.036424131098308915
105374933,-0.6529725677777471,0.00790493739725097
102216342,1.0317909298559913,0.00240334382449249
107986517,0.9216345317283474,0.008101578708316208
101928603,0.524530216768655,0.02358453870000422
3006,0.5463800590097607,0.021588310563347632
8353,0.59179615544326,0.040067184108914036
105374986,0.6130550848450611,0.0001534232556968804
107986583,-0.572531321398996,0.010401728170867824
100507173,-0.6743814405235464,0.020811106147282432
222696,-0.5392973050068601,0.04586629833174559
282890,-0.5459541113836766,0.007844156719119885
170954,0.5508580302879178,0.005084867493739024
8870,0.5428863708943501,0.03164908141456729
106478957,-0.6340082654534758,0.011872528918363035
80739,0.5221550788869584,0.04500036915364377
1192,0.6868008755371076,0.010435116782169972
3305,0.9211898435146422,0.0001278405243465969
3303,1.261974070994592,0.00011117956350214753
3304,1.151264492522376,0.00017602557535986257
63940,0.5590425785217423,0.001884189174762731
56244,-0.6002439015834815,0.03981527170424288
3123,0.6291128855034245,0.013202845297099964
3116,-0.7400549760499393,0.03930865302097039
105375022,0.9599705010212785,0.00016772226025268377
6954,-0.6246013993902837,0.02735070098027946
7005,0.5300215612218144,0.03871677857974445
7287,0.5219655586795988,0.03063111288409281
2289,0.7556688243618606,0.00816382018368524
105375035,-0.6038055177421704,0.01891109236985911
105375034,-0.6339353853336243,0.012806078420642013
1026,0.825305675345005,0.011814902335929451
107986531,-0.5237565105905526,0.0186323303952247
1769,-0.6124382653147915,0.026974010482498513
105375053,0.5961952939976853,0.02692039166847024
222642,-0.8553472295728903,0.0026293155266944083
4188,0.6271798186927962,0.008970949239346349
105375059,0.5014028199113174,0.020434401055111483
101929705,-0.698494296224399,0.011388254077506264
107986600,-0.8689472082599474,0.017458848785170206
107986603,-0.6657969616329698,0.009780306939508437
27283,-0.5867171851954289,0.03887804830013027
112267960,-1.1742352146870676,0.004752305522663614
115004,0.5490981339786298,0.0030453762795340593
55603,0.6211628719750477,0.0038741317844050885
9096,0.8118475399519713,0.03110301811153052
101928842,-0.7686186843801113,0.010408082621677665
2569,0.6513142769999015,0.0021766658553772945
2570,0.8478950342026499,0.0019649885451053528
105377887,-0.5639733188886824,0.02092835003658254
101929057,-0.7836349109799938,0.00039570394925864203
57531,-0.5144336194212933,0.012828948679908777
101929716,-0.7270627470150413,0.02160079704474697
101927538,-0.5101722519422558,0.03641655625092294
107986634,0.5415373194506291,0.00561048724625994
